"","Accession","ASV","OGT99","nt99","OGT95","nt95","CUBHE","CUB","dCUB","CPB","ConsistencyHE","nHE","nGenes","d20C","OGT","d99","transect","Jesse_aggname","nCAZy","All1","dCUBp","MeanRelAb","MaxRelAb","AllN","PC1","PC1t"
"77","GCA_001642945.1",NA,16.269330733945,1.62385321100917,16.2759575269404,4.32110091743119,0.586828082577415,NA,-0.0703565266843152,-0.346744472744454,0.525431329737758,42,3515,12.922722892036,16.269330733945,9.93323329877233,NA,"Rhodobacterales",33,34,0.343817060020117,0.0124262385438299,0.0758356268813167,0.00967283072546231,-0.0632561995784596,3.31495317299115
"78","GCA_001650895.1",NA,12.33984375,1.475,12.343062,3.85,0.641194610726773,NA,-0.190415833843699,-0.28685802734164,0.483122106277651,46,3893,3.7392006413703,12.33984375,7.37616443491625,NA,"Rhodobacterales",57,58,0.463876367179501,0.00386551806407866,0.0584476688533279,0.0148985358335474,0.44640509393298,3.82461446650259
"79","GCA_001660395.1",NA,13.7701666666667,1.7,14.1255518068783,5.33333333333333,0.86698988574641,NA,-0.542087080284774,-0.345313432494302,0.576040531582356,53,4462,2.47398858846833,13.7701666666667,1.5271509214719,NA,"Enterobacterales",158,159,0.815547613620576,0.0135957032407035,0.29796525605417,0.0356342447333034,1.60066265813686,4.97887203070647
"80","GCA_001683825.1",NA,10.5624,1,10.5624,1,0.614894382587371,NA,-0.130588903958193,-0.388432566581033,0.557400537327452,39,3694,17.6141718695447,10.5624,9.18176638133024,NA,"Flavobacteriales",117,118,0.404049437293995,1.86258611301028e-07,3.63204292037005e-05,0.0319436924742826,-0.135747570086334,3.24246180248327
"81","GCA_001704065.1",NA,13.5365225849732,1.73255813953488,13.2344197458259,5.50357781753131,0.488307347246265,NA,0.0402688491910623,-0.379054721347833,0.485324500560219,36,1385,14.4172133655611,13.5365225849732,24.901727411987,NA,"SAR11_clade",29,30,0.23319168414474,0.0753610904107901,0.174364270690328,0.0216606498194946,-1.6345866042115,1.7436227683581
"82","GCA_001723765.1",NA,9.00883333333333,1.66666666666667,9.00883333333333,1.66666666666667,0.575523018189736,NA,-0.042235866710338,-0.392434256382834,0.532374112707004,35,5174,15.3794024884703,9.00883333333333,13.2965097506638,NA,"Planctomycetota",101,102,0.31569640004614,1.43073076881781e-05,0.00151730145127074,0.0197139543873212,0.441504957923129,3.81971433049273
"83","GCA_001735895.1",NA,1.14367142857143,1.42857142857143,1.1173280952381,3.14285714285714,0.56086696068592,NA,-0.024490735223729,-0.366816665047504,0.519621863525237,42,4637,14.3861439999697,1.14367142857143,20.3264267237557,NA,"Enterobacterales",34,35,0.297951268559531,2.31207323023129e-05,0.00104029600638798,0.00754798361009273,0.330754769788778,3.70896414235838
"84","GCA_001750215.1",NA,11.9234666666667,1.6,12.5158969497354,5.16666666666667,0.49903131981042,NA,-0.0303907017035505,-0.10724562676729,0.379686968339574,45,3214,2.815754267274,11.9234666666667,24.0121537023694,NA,"Enterobacterales",119,120,0.303851235039353,0.01738489620011,0.303361824651118,0.0373366521468575,-0.797777407654012,2.58043196491559
"85","GCA_001752465.1",NA,2.8673,1,2.8673,1,0.741592540073954,NA,-0.311621181715172,-0.425404765133927,0.527371372302532,49,2143,2.69432043405863,2.8673,4.64509435339935,NA,"Enterobacterales",44,45,0.585081715050974,1.60837125068557e-07,3.13632393883686e-05,0.0209986000933271,-0.0399963475685441,3.33821302500106
"86","GCA_001872735.1",NA,7.41441666666667,1.33333333333333,7.41685833333333,2,0.62829897981871,NA,-0.0973860600894714,-0.390160117249365,0.551204976823496,38,1695,13.2508986935819,7.41441666666667,9.52923704329862,NA,"Verrucomicrobiota",38,39,0.370846593425273,8.8699191817019e-07,5.56001729783159e-05,0.0230088495575221,-1.03099949491999,2.34720987764962
"87","GCA_001873105.1",NA,16.4426,2,15.67279,10,0.601074440855505,NA,-0.127892812259514,-0.460763003344326,0.508245914591616,34,2330,6.27971646880881,16.4426,8.32315577373359,NA,"Flavobacteriales",68,69,0.401353345595316,1.97721357924931e-05,0.00101204861323166,0.0296137339055794,-0.738667281305098,2.63954209126451
"88","GCA_001880285.1",NA,15.4708,1,15.4708,1,0.598933185593329,NA,-0.1018749558939,-0.462137909413355,0.48577802837075,41,2684,4.18355832917272,15.4708,9.06389509325004,NA,"Flavobacteriales",79,80,0.375335489229702,1.80721777228889e-07,2.10736312676492e-05,0.029806259314456,-0.668995985000584,2.70921338756902
"89","GCA_001917175.1",NA,8.99333333333333,1,8.99333333333333,1,0.685415636974253,NA,-0.173445835644217,-0.432618416140018,0.513819220227139,42,1880,3.40014970389374,8.99333333333333,5.90943222333996,NA,"Enterobacterales",45,46,0.446906368980019,2.5809848098987e-07,2.30100170274126e-05,0.024468085106383,-0.702893210514641,2.67531616205497
"90","GCA_001998905.1",NA,2.8673,1,2.8673,1,0.647572931766632,NA,-0.176419186886846,-0.443457436070611,0.513302908544263,50,2090,4.62994911724981,2.8673,9.32893816374317,NA,"Enterobacterales",51,52,0.449879720222648,1.60837125068557e-07,3.13632393883686e-05,0.0248803827751196,-0.601988759781054,2.77622061278855
"91","GCA_002002485.1",NA,8.99333333333333,1,8.99333333333333,1,0.706626506252964,NA,-0.216160738817929,-0.43349471182184,0.5171995347135,50,2366,2.99952164941936,8.99333333333333,5.0659466484912,NA,"Enterobacterales",50,51,0.489621272153731,2.5809848098987e-07,2.30100170274126e-05,0.0215553677092139,-0.280238532578142,3.09797083999146
"92","GCA_002007405.1",NA,6.634125,1.75,6.86719416666667,5.5,0.537793308376468,NA,0.00875503753198625,-0.497329997286306,0.542756360862163,41,1379,23.4465352184248,6.634125,20.4033712941555,NA,"Thioglobaceae",32,33,0.264705495803816,0.0203059707289636,0.172488397449437,0.0239303843364757,-1.56432010618039,1.81388926638921
"93","GCA_002082245.2",NA,4.23385,1,3.9189,1.5,0.749842344747179,NA,-0.346643165332077,-0.361442474136068,0.542607850339306,51,4518,3.66327264682193,4.23385,4.19869727048883,NA,"Enterobacterales",107,108,0.620103698667879,8.30153412713949e-07,6.90040210524995e-05,0.0239043824701195,1.13497733745694,4.51318671002655
"94","GCA_002084115.1",NA,12.9504,1,12.9504,1,0.843766527425979,NA,-0.477518213703044,-0.33886387997012,0.565522996638615,17,3115,2.53840927885077,12.9504,1.75586668687392,NA,"Pseudomonadales, excl. SUP05 and SAR86",27,28,0.750978747038846,9.99819032755069e-08,1.94964711387238e-05,0.00898876404494382,1.18891320915291,4.56712258172252
"95","GCA_002104535.1",NA,7.478575,1.5,7.28611503472222,3.6875,0.710464608626584,NA,-0.325200961091732,-0.405306431842636,0.510393678903372,48,3323,2.70673227597058,7.478575,5.01801875142955,NA,"Enterobacterales",66,67,0.598661494427534,6.32466657498698e-05,0.00154532754762699,0.0201625037616611,0.567903181717544,3.94611255428715
"96","GCA_002162825.1",NA,3.16626666666667,1.83333333333333,3.5298175,6.16666666666667,0.674546727019119,NA,-0.168702171836755,-0.401428500272806,0.569071937513219,41,2068,11.6744352910572,3.16626666666667,7.54176810114293,NA,"Pseudomonadales, excl. SUP05 and SAR86",38,39,0.442162705172557,0.000126433601142521,0.00202595411487707,0.0188588007736944,-0.540147225801553,2.83806214676805
"97","GCA_002162985.1",NA,8.85453,1.2,9.92486666666667,2.6,0.87489835062664,NA,-0.555665685257551,-0.375689694259024,0.533504799950447,40,2275,1.11869618321573,8.85453,1.64209048312417,NA,"Pseudomonadales, excl. SUP05 and SAR86",27,28,0.829126218593353,3.09521800798661e-06,0.000129635481231213,0.0123076923076923,1.01895634092068,4.39716571349028
"98","GCA_002166865.1",NA,5.90405,1.5,7.158105,5.5,0.543092463607527,NA,-0.0299863891627987,-0.23710640438884,0.487887359343765,42,3291,11.5370235125282,5.90405,19.7980726107277,NA,"Rhodobacterales",42,43,0.303446922498601,7.57291932280997e-06,0.000254200215183438,0.0130659374050441,-0.364241942108812,3.01396743046079
"99","GCA_002167285.1",NA,9.82933846153846,1.69230769230769,9.63676726495726,5.23076923076923,0.618523902650643,NA,-0.120050074567646,-0.408708184752667,0.542730441168045,32,2333,11.7809438133749,9.82933846153846,9.29230709567838,NA,"Planctomycetota",41,42,0.393510607903448,4.56919003219875e-05,0.000510748246180655,0.0180025717959709,-0.573730146965406,2.8044792256042
"100","GCA_002167465.1",NA,13.1304087719298,1.58771929824561,12.8602081209969,4.75438596491228,0.495220372128158,NA,0.0424367859421066,-0.361406631942005,0.462769393638691,19,1367,8.66218805571302,13.1304087719298,23.4697692942158,NA,"SAR406_clade",26,27,0.231023747393695,0.00159756901382552,0.00932537264936436,0.0197512801755669,-1.61910638616021,1.7591029864094
"101","GCA_002167555.2",NA,16.3708666666667,1.8,16.212818037037,7.2,0.511577015697062,NA,0.0159568380976995,-0.42214691738598,0.487458754192722,24,1039,10.8006455419746,16.3708666666667,18.2152809916311,NA,"Dadabacteriales",16,17,0.257503695238103,0.00158950011160847,0.0125578636633238,0.0163618864292589,-1.62252315410021,1.7556862184694
"102","GCA_002167775.1",NA,14.9772791666667,1.66666666666667,14.1665067361111,5.58333333333333,0.614183006792898,NA,-0.149633582351514,-0.399961972817659,0.520830080684403,34,2145,7.97623886749374,14.9772791666667,8.33668606365668,NA,"Flavobacteriales",63,64,0.423094115687316,0.00226928436630037,0.048128095841493,0.0298368298368298,-0.751876724090381,2.62633264847923
"103","GCA_002167805.1",NA,7.51251666666667,1.33333333333333,5.81094666666667,4,0.584384425270198,NA,-0.113542875580387,-0.398166813954713,0.529198546869068,25,1508,12.8998065494845,7.51251666666667,13.2277165821016,NA,"Flavobacteriales",47,48,0.387003408916189,0.000242239043646999,0.00489495825852195,0.0318302387267905,-1.20614791206093,2.17206146050868
"104","GCA_002168075.1",NA,14.3081916666667,1.83333333333333,14.5047043716931,6.75,0.524112269546435,NA,-0.00806244548477148,-0.396216865852743,0.530754739604136,39,1442,26.1524359009868,14.3081916666667,18.1172337419979,NA,"Rhodobacterales",19,20,0.281522978820573,0.000486017193083249,0.00490463215258855,0.013869625520111,-1.31071782725055,2.06749154531905
"105","GCA_002168105.2",NA,24.11406,1.9,23.403061,4.5,0.653888958155449,NA,-0.192147245306007,-0.36920236410106,0.490219247015953,26,1954,3.28704777281971,24.11406,4.45403742883807,NA,"Planctomycetota",49,50,0.465607778641809,0.000172924867187336,0.00654468990487804,0.0255885363357216,-0.621542349220963,2.75666702334864
"106","GCA_002168115.1",NA,11.5420333333333,1.55555555555556,11.698771100823,3.7037037037037,0.54893486490625,NA,-0.043339914173481,-0.354920633224171,0.547201843357788,17,2388,31.9540572954082,11.5420333333333,15.6039219627164,NA,"Rhodospirillales",55,56,0.316800447509283,0.000391857666282445,0.00400209259743657,0.0234505862646566,-0.906579578742725,2.47162979382688
"107","GCA_002168195.1",NA,13.0784789473684,1.68421052631579,12.5631581182122,5.73684210526316,0.551594362766078,NA,-0.0126666281505831,-0.362654165587927,0.55655911393233,26,3163,38.269155199645,13.0784789473684,14.4355523264009,NA,"Planctomycetota",95,96,0.286127161486385,0.000895833256392674,0.011095678425105,0.0303509326588682,-0.768559871196191,2.60964950137341
"108","GCA_002170005.2",NA,17.0652971428571,1.6,16.8774942749433,4,0.511805654743946,NA,0.0147274593127736,-0.40165695436643,0.489341372742912,19,1424,11.6961943552077,17.0652971428571,17.733096349601,NA,"SAR406_clade",40,41,0.258733074023028,0.00146859715041048,0.0108953497082643,0.0287921348314607,-1.64437828448588,1.73383108808373
"109","GCA_002171675.1",NA,17.4638433333333,1.86666666666667,16.6356473809524,5.86666666666667,0.503307121047603,NA,0.0181861252459706,-0.40936957173769,0.494358728714457,22,1338,14.0145517446351,17.4638433333333,18.3341163962465,NA,"SAR202_clade",15,16,0.255274408089831,0.000722321415648335,0.0115455724072327,0.0119581464872945,-1.41938729966751,1.9588220729021
"110","GCA_002172655.2",NA,11.4287335889571,1.69325153374233,11.4405260941913,4.94478527607362,0.517755422340863,NA,-0.00616489401029925,-0.439431741447602,0.493273255835817,38,922,11.0495925859582,11.4287335889571,20.6986724593239,NA,"Flavobacteriales",22,23,0.279625427346101,0.0178475883053433,0.156436997339629,0.0249457700650759,-1.74044642400537,1.63776294856424
"111","GCA_002238425.1",NA,16.9851916666667,1.5,16.7725301157407,4.33333333333333,0.561542103161413,NA,0.0117645841573731,-0.297744568252982,0.519202758203743,33,3165,16.4289226709268,16.9851916666667,11.2887985100952,NA,"SAR202_clade",30,31,0.261695949178429,7.66474513157956e-05,0.00196186702179492,0.00979462875197472,-0.515032305487211,2.8631770670824
"112","GCA_002238505.1",NA,6.89198,1.6,6.80052,2.8,0.567323325680454,NA,0.0267301099909042,-0.293545294751873,0.550119669942713,38,4095,31.8935383049641,6.89198,15.4638435226388,NA,"SAR202_clade",42,43,0.246730423344898,9.80352903145449e-06,0.000342011628395366,0.0105006105006105,-0.148290163245693,3.22991920932391
"113","GCA_002238525.1",NA,14.0850583333333,1.83333333333333,14.5290545138889,5.16666666666667,0.569881364631819,NA,-0.052621428484338,-0.44896192003411,0.549981639683818,38,2466,21.4817530844557,14.0850583333333,11.9838793861778,NA,"Flavobacteriales",59,60,0.32608196182014,7.08370810891774e-05,0.000958863062368904,0.024330900243309,-0.852421121691392,2.52578825087821
"114","GCA_002238685.1",NA,24.0727,2,24.0727,2,0.523545090229981,NA,0.0105844047078195,-0.395927398103862,0.499843500655637,42,4293,13.0989722725717,24.0727,11.6768036866208,NA,"Puniceispirillales",48,49,0.262876128627982,3.76514883174725e-06,0.00063450411889962,0.0114139296529234,-0.0150467862504151,3.36316258631919
"115","GCA_002238855.1",NA,7.49650714285714,1.57142857142857,7.17961380952381,4,0.559123840058196,NA,0.0557686133396973,-0.312101348155448,0.549290011886466,36,4407,32.9816340378916,7.49650714285714,16.4635347193255,NA,"SAR202_clade",40,41,0.217691919996105,4.30381967912369e-05,0.000972368527671988,0.00930338098479691,-0.0857906821648496,3.29241869040476
"116","GCA_002239065.1",NA,10.1730414285714,1.54285714285714,10.2935537913832,3.45714285714286,0.471768659001138,NA,0.0772014558050491,-0.258546253926434,0.445485510589784,38,4632,9.46140836684356,10.1730414285714,32.1595455310798,NA,"Rhodospirillales",32,33,0.196259077530753,0.00024820621161431,0.00225007650260109,0.00712435233160622,-0.0207969145634629,3.35741245800614
"117","GCA_002256485.1",NA,6.690425,1.71428571428571,6.64123047619048,4.42857142857143,0.578280982320876,NA,-0.07529232663981,-0.371819920906192,0.554494593608408,38,2223,25.8809326293678,6.690425,14.3426127665018,NA,"SAR406_clade",39,40,0.348752859975612,0.000302663734677248,0.0144073392433162,0.0179937022042285,-0.78131275717591,2.5968966153937
"118","GCA_002257525.1",NA,5.6525,1.5,7.7913998478836,4.08333333333333,0.690971099275721,NA,-0.220232560457347,-0.333927680757864,0.522120174783492,34,4953,4.48464667055054,5.6525,6.1477725234082,NA,"Pseudomonadales, excl. SUP05 and SAR86",73,74,0.493693093793149,0.000352365441402826,0.0112888297941679,0.0149404401372905,1.04115057294512,4.41935994551473
"119","GCA_002271215.1",NA,9.3636,1,9.3636,1,0.832154430884495,NA,-0.476326439113862,-0.310432962977945,0.555780077930311,52,4253,2.48471924934199,9.3636,2.08787843391493,NA,"Enterobacterales",110,111,0.749786972449664,1.44138970723789e-07,2.81070992911389e-05,0.026099224077122,1.43037238312521,4.80858175569481
"120","GCA_002287035.1",NA,6.654075,2,9.807833125,6.75,0.682381640313258,NA,-0.183879135365893,-0.332297942159119,0.518771044662661,49,3782,4.57058186692339,6.654075,6.37472643524265,NA,"Pseudomonadales, excl. SUP05 and SAR86",43,44,0.457339668701695,0.000416809349588198,0.0124631466094881,0.0116340560549974,0.425798126084505,3.80400749865411
"121","GCA_002332985.1",NA,3.812775,1.5,5.37538333333333,5,0.963223026021103,NA,-0.724634082653054,-0.37734886390311,0.547529431313368,49,2687,0.724615289040628,3.812775,1.10204387762057,NA,"Pseudomonadales, excl. SUP05 and SAR86",32,33,0.998094615988856,0.00190842579481419,0.107293801033671,0.0122813546706364,1.80208708138832,5.18029645395793
"122","GCA_002337545.1",NA,23.1706,2,21.3580444444444,9,0.643150084283173,NA,-0.0921757299747796,-0.379183237499582,0.547705637132629,35,3179,10.7814932952468,23.1706,4.87554397781174,NA,"Planctomycetota",51,52,0.365636263310582,1.03720802696681e-05,0.00122322520736792,0.0163573450770683,-0.252433157241984,3.12577621532762
"123","GCA_002348315.1",NA,6.91499523809524,1.80952380952381,6.75213671957672,5.66666666666667,0.617504624177821,NA,-0.152540257204956,-0.366320302240541,0.563899759428788,38,3251,20.832719499464,6.91499523809524,10.4931941965105,NA,"Planctomycetota",96,97,0.426000790540758,0.000879366531327421,0.00783313325330133,0.0298369732390034,-0.229396840421002,3.1488125321486
"124","GCA_002356635.1",NA,8.274475,1.35,8.57640943452381,2.95,0.613932291886528,NA,-0.171411790695731,-0.30680451101131,0.475165393264973,44,3416,3.98092803851266,8.274475,10.1846018513947,NA,"Rhodobacterales",64,65,0.444872324031533,9.10386312527484e-05,0.00534503020431725,0.0190281030444965,0.0909542817294895,3.4691636542991
"125","GCA_002358345.1",NA,10.8131194444444,1.94444444444444,10.5182122310406,8.16666666666667,0.559382108840132,NA,-0.0564238260759063,-0.383477669718549,0.524513417567303,38,1310,15.7005842810626,10.8131194444444,15.5795105939548,NA,"SAR86_clade",15,16,0.329884359411708,0.00253450625043967,0.0235201881615053,0.0122137404580153,-1.17521984868541,2.2029895238842
"126","GCA_002364005.1",NA,23.1706,2,21.3580444444444,9,0.630723966979981,NA,-0.0969471931912594,-0.350167109872276,0.523619303925412,34,2925,7.90667313370904,23.1706,5.32894496340447,NA,"Planctomycetota",55,56,0.370407726527061,1.03720802696681e-05,0.00122322520736792,0.0191452991452991,-0.399238470589751,2.97897090197986
"127","GCA_002364215.1",NA,14.37295,2,12.4739525925926,7,0.663342506740596,NA,-0.217312865049903,-0.430991383333292,0.55013027835556,40,3001,8.32659451537085,14.37295,5.67751367378191,NA,"Flavobacteriales",76,77,0.490773398385705,2.47605316234799e-05,0.000783869703435963,0.0256581139620127,-0.0495655373266184,3.32864383524299
"128","GCA_002375495.1",NA,13.5611625,1.5,12.54975,3.5,0.686860549785563,NA,-0.271145859370403,-0.414484968900469,0.533785767366719,44,3083,4.99405067238417,13.5611625,4.96956984624152,NA,"Flavobacteriales",77,78,0.544606392706205,8.99060002632284e-06,0.000459443198599792,0.025300032435939,0.182872815927585,3.56108218849719
